AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,SOLIDITY,EXTENT,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_2,Class
92352,1214.375,460.5276,263.2701,0.8205,0.9709,0.7441,0.787,0.7446,0.0029,1
37149,1238.585,372.6855,135.6949,0.9314,0.8778,0.7071,0.3043,0.5836,0.0037,0
73389,1098.171,385.104,244.8001,0.772,0.9828,0.7478,0.7647,0.7938,0.0033,0
71995,1761.001,419.2681,232.6772,0.8319,0.8792,0.6632,0.2917,0.7221,0.0032,0
70984,1781.9561,435.9559,215.0228,0.8699,0.9328,0.7417,0.2809,0.6896,0.003,0
36760,1730.059,439.6562,155.5409,0.9353,0.6583,0.4485,0.1543,0.4921,0.0042,0
88947,1317.873,500.6831,228.6167,0.8897,0.9671,0.7549,0.6436,0.6721,0.0026,1
92363,1283.306,448.3569,263.7464,0.8087,0.978,0.7357,0.7048,0.7649,0.0029,1
87207,1205.8311,461.0904,256.776,0.8306,0.9184,0.7032,0.7537,0.7227,0.0029,1
84198,2138.2739,456.4354,253.3319,0.8318,0.9122,0.6809,0.2314,0.7173,0.003,1
84710,1382.0341,463.5832,233.7686,0.8635,0.9774,0.7348,0.5573,0.7084,0.0028,1
83627,2016.89,468.2787,266.845,0.8218,0.8749,0.6689,0.2583,0.6968,0.0032,0
72220,1222.402,452.7343,215.3757,0.8796,0.9114,0.7327,0.6074,0.6698,0.003,0
78956,1359.851,441.0494,235.994,0.8448,0.9303,0.6767,0.5366,0.7189,0.003,0
88744,1309.519,448.2818,259.0974,0.8161,0.9511,0.7693,0.6503,0.7498,0.0029,1
82463,2182.4021,444.5504,282.1806,0.7727,0.8725,0.6909,0.2176,0.7289,0.0034,1
85526,1333.933,479.3066,233.0093,0.8739,0.9506,0.7304,0.604,0.6885,0.0027,0
53898,999.22,354.2534,202.1277,0.8212,0.9235,0.5984,0.6784,0.7395,0.0038,0
73334,1099.4659,413.738,227.9584,0.8345,0.9716,0.7595,0.7623,0.7386,0.0031,0
80620,1115.3409,426.3322,241.1406,0.8247,0.9845,0.7613,0.8144,0.7515,0.003,1
91189,1250.9871,506.5078,232.4498,0.8885,0.9758,0.698,0.7322,0.6727,0.0025,0
88747,1964.688,427.2782,278.8618,0.7577,0.926,0.7285,0.2889,0.7867,0.0031,1
96255,1307.462,469.4151,274.257,0.8116,0.9449,0.7012,0.7076,0.7458,0.0028,0
44984,1753.186,356.9986,195.4678,0.8368,0.764,0.5197,0.1839,0.6704,0.0043,0
69358,1128.322,440.0523,205.7822,0.8839,0.9707,0.7776,0.6846,0.6753,0.003,0
73059,1628.4709,427.7905,230.3421,0.8427,0.9194,0.6748,0.3462,0.713,0.0032,0
71087,2173.2451,454.2316,217.9672,0.8773,0.883,0.7116,0.1891,0.6623,0.0031,0
82561,1155.201,473.5714,225.8126,0.879,0.9812,0.7872,0.7774,0.6846,0.0027,0
77000,1945.58,450.7621,224.1405,0.8676,0.926,0.7001,0.2556,0.6946,0.0029,1
104495,2003.598,478.0729,301.6292,0.7758,0.9155,0.7523,0.3271,0.763,0.0029,1
68587,1134.887,390.1223,227.4664,0.8124,0.9664,0.7149,0.6692,0.7575,0.0033,0
74489,1542.876,458.9898,213.1344,0.8856,0.922,0.6838,0.3932,0.671,0.0029,0
66725,1096.298,396.8518,217.4527,0.8365,0.9587,0.7652,0.6977,0.7345,0.0033,0
77174,1109.84,465.9561,213.9545,0.8883,0.9921,0.8062,0.7873,0.6727,0.0028,0
73215,1108.001,443.8105,212.5803,0.8778,0.983,0.7756,0.7494,0.688,0.0029,0
76110,1721.329,469.6335,224.6636,0.8782,0.8485,0.6471,0.3228,0.6629,0.003,0
84300,1205.76,477.2196,229.8328,0.8764,0.9635,0.7257,0.7286,0.6865,0.0027,0
71513,1166.86,436.5522,209.9492,0.8768,0.9771,0.7331,0.66,0.6912,0.0029,0
94645,2238.136,437.3349,298.0869,0.7317,0.9072,0.6587,0.2374,0.7938,0.0031,1
74838,1098.3361,434.6471,221.9207,0.8598,0.9845,0.7482,0.7796,0.7102,0.003,0
99962,2260.0449,470.9191,290.1495,0.7876,0.9083,0.6728,0.2459,0.7576,0.0029,1
86929,1192.085,461.5544,242.4985,0.8509,0.975,0.7725,0.7687,0.7208,0.0028,1
98748,1202.085,443.2601,284.5458,0.7668,0.988,0.7643,0.8588,0.7999,0.0029,1
87607,1661.925,482.3524,235.0344,0.8733,0.9489,0.7357,0.3986,0.6924,0.0027,1
107570,2490.2629,476.4575,309.4414,0.7604,0.9253,0.752,0.218,0.7767,0.0029,1
74947,1106.288,434.2367,224.2601,0.8563,0.9614,0.7833,0.7695,0.7114,0.003,0
77192,1093.131,422.2624,233.0771,0.8339,0.9862,0.7788,0.8118,0.7424,0.003,1
109620,1279.4301,470.0632,297.6283,0.774,0.9911,0.7697,0.8415,0.7948,0.0027,1
97287,1349.113,451.3698,280.0938,0.7842,0.9558,0.6436,0.6717,0.7797,0.0029,1
70860,1053.098,394.8376,236.2991,0.8011,0.9636,0.6961,0.8029,0.7607,0.0033,1
61791,1528.2679,414.7242,207.9009,0.8653,0.893,0.6591,0.3325,0.6763,0.0034,0
91128,1245.074,452.3971,258.4213,0.8208,0.9787,0.749,0.7387,0.7529,0.0028,1
81491,1124.584,454.8868,230.6578,0.8619,0.9895,0.7996,0.8097,0.7081,0.0028,0
89562,1241.144,488.7741,234.7329,0.8771,0.9901,0.8061,0.7306,0.6909,0.0026,1
85018,1274.892,446.8256,246.677,0.8338,0.9632,0.7659,0.6573,0.7363,0.0029,0
78516,1735.157,430.8831,247.1158,0.8192,0.8993,0.6943,0.3277,0.7338,0.0031,1
71350,2113.4661,436.2046,306.2167,0.7122,0.7242,0.5715,0.2007,0.691,0.0043,1
85543,1234.375,496.7836,224.9257,0.8916,0.9807,0.6665,0.7055,0.6643,0.0026,0
96967,1386.6689,474.9691,269.3656,0.8236,0.9389,0.7287,0.6337,0.7398,0.0028,1
72065,1333.058,414.2928,229.8281,0.832,0.938,0.7062,0.5096,0.7312,0.0032,0
89516,1381.541,472.1266,247.1898,0.852,0.9558,0.7111,0.5894,0.7151,0.0028,0
94042,1230.337,480.7139,251.7137,0.8519,0.9897,0.7184,0.7807,0.7198,0.0027,1
78556,1682.809,470.528,216.9232,0.8874,0.9645,0.7495,0.3486,0.6721,0.0028,0
77693,1260.967,484.8275,208.3114,0.903,0.9639,0.7724,0.614,0.6487,0.0027,0
70892,1100.5341,447.6253,204.1884,0.8899,0.9763,0.7513,0.7355,0.6712,0.0029,0
94170,1267.7271,440.1109,278.4162,0.7745,0.9643,0.6836,0.7363,0.7868,0.003,1
87446,2339.062,471.0525,317.6168,0.7385,0.7702,0.6111,0.2008,0.7084,0.0036,1
93754,1206.1429,432.2519,280.2038,0.7614,0.9678,0.7939,0.8098,0.7993,0.003,1
64272,1033.2159,424.7292,196.8772,0.8861,0.9769,0.7542,0.7566,0.6735,0.0031,0
109286,1422.229,475.8277,301.6586,0.7734,0.9547,0.7724,0.6789,0.7839,0.0028,1
62848,1955.826,447.4117,218.4633,0.8727,0.8199,0.6512,0.2065,0.6323,0.0035,0
74823,1724.351,435.1196,227.8139,0.852,0.954,0.7313,0.3162,0.7094,0.003,0
87518,1198.6479,441.6941,255.6257,0.8155,0.9712,0.7176,0.7655,0.7558,0.0029,1
96450,2656.782,464.2058,297.086,0.7684,0.8885,0.6938,0.1717,0.7549,0.0031,1
98740,1227.058,486.8997,259.8346,0.8457,0.9925,0.7484,0.8241,0.7282,0.0026,1
80087,1251.524,469.3783,220.9344,0.8823,0.9657,0.7459,0.6425,0.6803,0.0028,0
90243,1177.624,463.1542,248.8421,0.8434,0.9911,0.7525,0.8177,0.7319,0.0028,1
49216,1063.024,388.5879,164.7131,0.9057,0.9444,0.7365,0.5473,0.6442,0.0033,0
94177,1656.006,467.089,260.4421,0.8301,0.9668,0.7526,0.4315,0.7414,0.0028,1
86526,1354.329,451.688,254.2858,0.8265,0.9306,0.7176,0.5928,0.7348,0.0029,1
66318,1910.406,415.2187,240.6568,0.8149,0.8513,0.6505,0.2283,0.6998,0.0036,1
94688,2029.233,492.8399,263.3264,0.8453,0.9192,0.6826,0.289,0.7045,0.0028,0
71848,1138.556,462.0606,206.0044,0.8951,0.9411,0.7149,0.6965,0.6546,0.0029,0
91872,1597.355,454.8238,264.0024,0.8143,0.9403,0.6575,0.4525,0.752,0.0029,1
77788,1123.2209,412.8726,245.592,0.8038,0.9642,0.7315,0.7748,0.7622,0.0032,1
67556,1198.418,433.4774,203.1248,0.8834,0.9583,0.7662,0.5911,0.6766,0.003,0
77915,1232.812,446.3859,225.7818,0.8627,0.9447,0.7238,0.6442,0.7056,0.0029,0
80232,1129.9969,441.5363,232.287,0.8504,0.9897,0.6864,0.7896,0.7239,0.0029,1
100409,1219.521,467.7817,275.7984,0.8077,0.992,0.7639,0.8484,0.7644,0.0027,1
85444,1211.75,420.3109,262.3387,0.7813,0.9768,0.7839,0.7312,0.7847,0.0031,1
91916,1182.179,459.8686,255.6024,0.8313,0.9914,0.756,0.8265,0.7439,0.0028,1
84652,1527.751,446.0212,261.3348,0.8104,0.9231,0.7324,0.4558,0.7361,0.0031,0
86209,1154.542,429.7482,255.8428,0.8035,0.9904,0.7687,0.8127,0.7709,0.003,1
68481,1091.243,442.836,199.2699,0.893,0.9825,0.772,0.7227,0.6668,0.0029,0
67202,1769.49,408.1563,234.5412,0.8184,0.8682,0.6413,0.2697,0.7167,0.0035,0
71106,1445.261,429.5291,216.0765,0.8643,0.9589,0.7028,0.4278,0.7005,0.003,0
93818,1233.8879,478.6811,251.6749,0.8506,0.9848,0.7732,0.7744,0.722,0.0027,0
85227,1278.989,482.0784,229.7195,0.8792,0.9752,0.7751,0.6547,0.6833,0.0027,0
63409,1870.822,425.0197,228.5947,0.843,0.8309,0.6796,0.2277,0.6685,0.0036,0
76658,1196.8311,432.8816,228.7799,0.8489,0.9746,0.7577,0.6725,0.7217,0.003,0
102976,1316.215,475.6606,277.3665,0.8124,0.9779,0.7715,0.747,0.7612,0.0027,1
81625,1184.317,425.0785,248.45,0.8114,0.9689,0.7731,0.7313,0.7584,0.003,1
72479,1133.733,447.9656,220.6381,0.8703,0.9091,0.6822,0.7086,0.6781,0.003,0
63036,1183.6071,407.1804,214.7104,0.8497,0.9128,0.6475,0.5654,0.6958,0.0034,0
74424,1205.576,445.501,227.3165,0.86,0.8941,0.6622,0.6435,0.691,0.0031,0
85183,1158.354,448.8401,242.4689,0.8415,0.9884,0.6929,0.7978,0.7337,0.0028,1
81369,1269.584,456.7599,232.7178,0.8605,0.9453,0.7151,0.6344,0.7047,0.0029,0
89455,1303.647,484.801,242.7439,0.8656,0.9464,0.7049,0.6614,0.6961,0.0027,0
59122,1055.338,405.3552,192.7115,0.8798,0.9781,0.7281,0.6671,0.6769,0.0033,0
52067,1049.92,402.4246,171.1242,0.9051,0.9457,0.6628,0.5936,0.6398,0.0033,0
84628,1392.062,479.9708,230.7856,0.8768,0.9375,0.7362,0.5488,0.6839,0.0027,0
94346,1279.214,480.441,252.288,0.851,0.9869,0.7093,0.7245,0.7214,0.0027,1
66566,1348.132,382.0573,232.9793,0.7926,0.9032,0.6676,0.4603,0.762,0.0035,0
66797,1077.906,431.7112,207.9155,0.8764,0.9384,0.7346,0.7224,0.6755,0.0031,0
96105,1219.896,471.6762,260.2687,0.834,0.9896,0.7357,0.8115,0.7416,0.0027,1
79334,1913.1379,439.5609,267.3607,0.7937,0.8656,0.6803,0.2724,0.723,0.0034,1
95449,1275.073,494.9586,251.5045,0.8613,0.9523,0.7748,0.7378,0.7043,0.0026,1
79819,1193.443,448.4252,231.018,0.8571,0.9631,0.7369,0.7042,0.7109,0.0029,0
74029,1121.342,468.8622,203.0598,0.9014,0.9889,0.7333,0.7398,0.6548,0.0027,0
66305,2004.264,461.4787,216.3339,0.8833,0.825,0.5262,0.2074,0.6296,0.0033,0
88017,1192.1689,460.0688,245.4256,0.8458,0.986,0.7527,0.7782,0.7276,0.0028,1
67179,1153.082,423.6118,212.5043,0.8651,0.9553,0.6666,0.6349,0.6904,0.0032,0
81776,1271.816,450.8592,233.2148,0.8558,0.966,0.7701,0.6353,0.7157,0.0029,1
72852,1069.803,411.4475,227.9834,0.8324,0.9804,0.7482,0.7999,0.7402,0.0031,0
68539,2113.313,473.7383,245.4457,0.8553,0.7609,0.6333,0.1929,0.6236,0.0036,0
75086,1279.359,390.0158,248.5963,0.7705,0.958,0.749,0.5765,0.7928,0.0033,1
86721,1959.524,475.8124,236.7167,0.8675,0.9353,0.7245,0.2838,0.6984,0.0027,0
73254,1967.176,429.6196,233.9086,0.8388,0.9119,0.7125,0.2379,0.7109,0.0032,0
62633,1117.926,408.2811,207.7311,0.8609,0.8995,0.7458,0.6298,0.6917,0.0033,0
87827,1204.839,451.4225,257.9102,0.8207,0.9469,0.7119,0.7603,0.7408,0.0029,1
79594,1196.181,490.7424,215.4623,0.8985,0.9526,0.6439,0.699,0.6487,0.0027,0
109819,1628.713,492.1519,296.1749,0.7987,0.9518,0.7519,0.5202,0.7598,0.0027,1
85379,1200.442,495.1144,220.8501,0.895,0.9868,0.7403,0.7445,0.6659,0.0026,0
73577,1087.76,428.6543,222.8309,0.8543,0.9841,0.7061,0.7814,0.714,0.003,0
62005,1094.851,421.7912,195.2334,0.8864,0.9351,0.7568,0.65,0.6661,0.0031,0
52268,1154.15,383.8558,197.502,0.8575,0.8563,0.5628,0.4931,0.6721,0.0038,0
90965,2020.76,476.796,251.2151,0.8499,0.9449,0.6642,0.2799,0.7138,0.0028,0
83711,1903.675,480.3589,256.2626,0.8458,0.8505,0.7089,0.2903,0.6796,0.0031,0
78944,1628.963,469.9442,223.7349,0.8794,0.9402,0.5856,0.3739,0.6746,0.0028,0
103127,1265.026,496.1133,265.3459,0.8449,0.9924,0.7598,0.8098,0.7304,0.0026,1
66140,1124.069,438.9185,201.6136,0.8883,0.9489,0.5716,0.6578,0.6612,0.003,0
73828,1987.047,457.0342,266.923,0.8117,0.7965,0.5934,0.235,0.6708,0.0036,0
66051,1040.476,430.3622,198.8997,0.8868,0.9753,0.7727,0.7667,0.6738,0.003,0
71971,1607.949,441.0842,213.7895,0.8747,0.9473,0.6083,0.3498,0.6863,0.003,1
65504,1261.913,426.2232,202.7391,0.8796,0.9636,0.7727,0.5169,0.6776,0.0031,0
93607,1272.7,449.7164,268.5431,0.8021,0.9649,0.7786,0.7262,0.7677,0.0029,0
72577,1765.828,503.3036,194.4765,0.9223,0.8879,0.7244,0.2925,0.604,0.0027,0
80972,1121.2209,430.2227,243.0307,0.8252,0.9711,0.7236,0.8094,0.7463,0.003,1
92515,1173.646,425.3494,277.5416,0.7578,0.9897,0.7812,0.844,0.8069,0.003,1
90398,1521.057,486.4787,243.4861,0.8657,0.9475,0.649,0.491,0.6974,0.0027,0
61836,2251.144,379.0857,238.2245,0.7779,0.8194,0.6894,0.1533,0.7402,0.0039,0
75940,1220.275,458.5528,216.1874,0.8819,0.9562,0.7602,0.6409,0.6781,0.0028,0
91103,1270.084,480.812,242.1371,0.8639,0.9825,0.7605,0.7097,0.7083,0.0027,1
77232,1117.431,439.6949,230.5794,0.8515,0.9518,0.7547,0.7773,0.7132,0.003,0
98374,1244.6,465.6612,269.7657,0.8151,0.9848,0.7997,0.7981,0.76,0.0027,1
83522,2062.064,453.1792,335.8377,0.6714,0.7482,0.6197,0.2468,0.7196,0.004,1
76791,1936.09,426.5441,334.0877,0.6217,0.7467,0.5869,0.2574,0.7331,0.0044,1
65314,1079.3459,411.7336,210.4937,0.8594,0.9271,0.7379,0.7045,0.7004,0.0032,0
76331,1127.647,386.0785,265.0077,0.7272,0.9502,0.7188,0.7543,0.8075,0.0035,1
88991,2391.5869,445.6331,279.2141,0.7794,0.8855,0.658,0.1955,0.7554,0.0031,1
77973,1240.174,486.9174,208.2656,0.9039,0.9554,0.7631,0.6371,0.6471,0.0027,0
93344,2049.689,436.4037,289.1247,0.749,0.9277,0.6573,0.2792,0.79,0.0031,1
79562,1198.744,409.6232,253.7053,0.7851,0.9695,0.7404,0.6958,0.777,0.0032,1
101987,2245.0081,480.5264,282.3969,0.8091,0.9446,0.7172,0.2543,0.7499,0.0028,1
91594,2203.262,463.4515,264.5464,0.8211,0.9367,0.7464,0.2371,0.7369,0.0029,1
84620,1254.239,470.1725,234.7781,0.8664,0.9521,0.6564,0.676,0.6981,0.0028,1
76223,1286.825,467.178,211.079,0.8921,0.9651,0.757,0.5784,0.6668,0.0028,0
75881,1112.911,445.0782,222.8896,0.8656,0.9603,0.7528,0.7699,0.6984,0.0029,0
92631,1260.752,468.0538,255.6497,0.8377,0.9791,0.7977,0.7323,0.7337,0.0028,1
76876,1314.5861,424.4824,235.8643,0.8314,0.9653,0.7384,0.559,0.737,0.0031,0
70597,1551.975,445.2808,208.0221,0.8842,0.9633,0.7277,0.3683,0.6733,0.0029,0
98290,2058.9761,437.2366,303.0911,0.7207,0.928,0.738,0.2914,0.8091,0.0031,1
80715,1144.972,458.5215,228.5621,0.8669,0.9723,0.7613,0.7737,0.6992,0.0028,0
81160,1200.46,433.1346,245.0543,0.8246,0.9537,0.7792,0.7077,0.7422,0.003,0
53305,1360.2791,391.9669,181.4,0.8865,0.9008,0.6715,0.362,0.6646,0.0034,0
76757,1159.979,444.7222,230.4775,0.8552,0.9463,0.7255,0.7168,0.703,0.003,1
81048,1403.786,484.82,217.1142,0.8941,0.9582,0.7261,0.5168,0.6626,0.0027,1
61827,1119.1331,425.9982,191.7028,0.893,0.9533,0.7133,0.6203,0.6586,0.0031,0
93046,1330.933,483.8663,250.4098,0.8557,0.9776,0.6779,0.6601,0.7113,0.0027,0
97551,1246.896,459.2454,274.0821,0.8024,0.977,0.6695,0.7885,0.7674,0.0028,1
63272,1062.814,405.7033,204.4482,0.8637,0.9578,0.687,0.7039,0.6996,0.0032,0
95280,1284.781,478.7382,263.8698,0.8344,0.9352,0.749,0.7254,0.7275,0.0028,1
83072,2020.7271,448.839,244.4712,0.8386,0.929,0.6941,0.2557,0.7246,0.0029,1
93361,1255.563,499.7482,239.8518,0.8773,0.9859,0.7139,0.7442,0.6899,0.0026,1
81288,1107.4919,420.8274,246.9969,0.8096,0.989,0.7483,0.8328,0.7645,0.003,1
89192,1221.616,470.1267,251.2646,0.8452,0.9471,0.6924,0.751,0.7168,0.0028,1
76819,1230.549,479.8747,207.406,0.9018,0.9749,0.7633,0.6375,0.6517,0.0027,0
84715,1479.464,455.3496,239.6014,0.8504,0.9822,0.7551,0.4864,0.7213,0.0028,1
66410,1953.478,427.1801,217.2864,0.861,0.8926,0.6611,0.2187,0.6807,0.0033,0
81381,1124.187,437.5656,242.5436,0.8323,0.9686,0.7676,0.8092,0.7357,0.003,1
74079,1306.373,464.0783,221.4294,0.8788,0.9035,0.5938,0.5455,0.6618,0.003,0
76885,1219.3051,456.002,225.5101,0.8692,0.9461,0.7206,0.6499,0.6861,0.0029,0
72808,1109.9091,438.4868,220.9703,0.8637,0.9757,0.6996,0.7427,0.6944,0.003,0
74673,1955.649,450.7327,237.1064,0.8505,0.8704,0.6051,0.2454,0.6841,0.0032,1
72705,1119.113,442.1461,211.0289,0.8787,0.9846,0.7511,0.7295,0.6881,0.0029,0
89703,1370.741,446.7176,259.7277,0.8136,0.9588,0.6966,0.5999,0.7565,0.0029,1
106692,1291.66,507.0438,268.812,0.8479,0.9878,0.6352,0.8036,0.7269,0.0025,1
60541,2005.332,415.4017,267.0105,0.7661,0.6998,0.5697,0.1892,0.6684,0.0044,0
89384,1263.126,486.2475,246.4966,0.862,0.9494,0.7341,0.704,0.6938,0.0028,0
98067,1259.979,498.4702,252.2168,0.8625,0.9911,0.7411,0.7763,0.7089,0.0026,1
78148,1867.463,438.0012,235.8488,0.8426,0.9302,0.735,0.2816,0.7202,0.003,0
90317,2515.9939,489.0473,255.8651,0.8522,0.8991,0.7071,0.1793,0.6934,0.0028,1
69088,1402.432,460.5004,202.9455,0.8977,0.9128,0.6446,0.4414,0.6441,0.0029,0
86019,1395.735,499.5443,225.1839,0.8926,0.9473,0.705,0.5549,0.6625,0.0026,0
61992,1055.724,424.2606,189.6143,0.8946,0.9603,0.7341,0.6989,0.6622,0.0031,0
80167,1145.046,479.4283,215.0031,0.8938,0.9913,0.7716,0.7684,0.6664,0.0027,0
74193,1730.047,431.5638,230.9286,0.8448,0.9244,0.7457,0.3115,0.7122,0.0031,0
71380,1059.798,430.0882,213.6409,0.8679,0.9856,0.7614,0.7986,0.7009,0.003,0
61458,1268.522,380.2,216.3935,0.8222,0.9132,0.7291,0.4799,0.7358,0.0035,0
89928,1235.521,491.5876,235.2052,0.8781,0.981,0.7005,0.7403,0.6883,0.0026,0
73903,1240.726,419.6304,229.3942,0.8374,0.9643,0.7372,0.6033,0.731,0.0031,0
66494,1084.077,421.8923,205.8024,0.873,0.9686,0.7162,0.711,0.6897,0.0031,0
77847,1121.584,439.2617,230.6991,0.851,0.9676,0.7367,0.7777,0.7167,0.003,1
70937,1149.484,432.704,217.6391,0.8643,0.9331,0.7246,0.6746,0.6945,0.0031,0
84808,1248.8621,483.3014,235.8735,0.8728,0.9318,0.6554,0.6833,0.6799,0.0028,1
65570,2071.4451,418.0258,217.1458,0.8545,0.8976,0.5945,0.192,0.6912,0.0033,0
68849,1441.259,451.0457,205.2553,0.8905,0.934,0.6459,0.4165,0.6564,0.003,0
90270,1370.538,428.9636,269.8232,0.7774,0.9722,0.74,0.6039,0.7903,0.003,1
73148,1309.843,469.0491,208.3141,0.896,0.9376,0.6341,0.5358,0.6506,0.0028,0
78780,1324.8831,451.5905,239.3016,0.8481,0.9328,0.7021,0.564,0.7013,0.003,1
80477,1103.5868327386909,430.67994288775225,239.4511380712205,0.8311811255026456,0.9877769735687534,0.7473182461066523,0.8304935813043222,0.743271155260686,0.003,1
76793,1290.14774859706,450.6537328078696,228.01338978909428,0.8621878795216658,0.9371789783085626,0.7072579566171251,0.6081568625947326,0.694099648188194,0.002963221686728075,1
112335,1324.7315548514794,507.4097957069166,284.2311901509317,0.8256294226629206,0.9850501601759818,0.763537410120868,0.8043646116611872,0.7464351889982666,0.002573538833881284,1
105015,1522.3889153195948,478.1153636303788,291.88861161852714,0.7916612422607289,0.9380310015248805,0.7229845850659345,0.5907812685943516,0.7649026998426299,0.0028,1
96426,1210.8030717350316,468.61934470938587,263.902071828994,0.8253700858423586,0.9813510992501606,0.7619988161921347,0.8267232665670544,0.7480695199832377,0.002746422531592524,1
79089,1269.8817679483695,453.98715735411696,223.97684585919885,0.869797102299456,0.9720868835053537,0.7638768278978412,0.6164608232048444,0.6990369698497454,0.002809028977005441,1
80946,1134.5561440068811,426.96285876494824,245.77426396797534,0.8168333667759333,0.9679872171666366,0.7280797721199728,0.7918267762793717,0.7521138219056999,0.0030329395008821523,1
102463,1306.1243647232172,480.5745994582839,276.33537164474245,0.8181076663053671,0.963400671721751,0.6977544702036713,0.7548090790903956,0.7515811700974576,0.0027,1
108317,1386.3040953437364,497.9483374018495,281.3383899999463,0.825026044556482,0.9636494812703962,0.7724710074260803,0.7085441181596736,0.7458505924423973,0.0026,1
86135,1185.8933052734242,471.6753430277262,242.66755880179713,0.8571206695870888,0.9589374246429963,0.7388681069023532,0.7697267263416534,0.7023154226211656,0.0028081550283109527,1
93448,1681.9221545821947,459.2894187117443,271.60368362232174,0.8053857354900226,0.9359818214113623,0.7579818924613341,0.4249203519429904,0.7513596221691069,0.0029409107056811755,1
83492,1165.2791602681118,440.69141902102984,252.4331188049318,0.819119942716452,0.9568231304730191,0.7007208828644638,0.7726989783000027,0.7402908869092033,0.003,1
97737,1309.9389814873039,504.18719985706815,250.60212727091107,0.8675772436851783,0.9690616146706272,0.7634656385856843,0.7159312963136353,0.6997571177291373,0.0026016587828927855,1
99307,1351.2767922520593,480.0333379675212,266.8204866631434,0.8311089296788714,0.9830092559856666,0.7373763244985523,0.6836835803335318,0.7408398610152988,0.0027,1
91086,1247.7596704133905,467.13915218820364,250.65778046463635,0.8373093959917621,0.9830662394379949,0.7527538444882305,0.7377401769695047,0.731266671605071,0.002790598310079175,1
80632,1152.1700080850121,443.8717384455132,232.13308460397752,0.8510230498487056,0.9832741716982221,0.7727195583902473,0.7645926605803904,0.7224672244315747,0.0028709654419181102,1
83634,1271.1400751430092,443.06971327825624,241.22999102210127,0.8384289072967268,0.9866846489305224,0.7744451557873185,0.6547387158601571,0.7366921064168652,0.002882563357099501,1
87831,1210.1518111882447,463.966379117409,248.74517496701193,0.8408508594757192,0.9597878963211272,0.7454332554158825,0.753778786273962,0.7219162957980607,0.0028072813214307397,1
98564,2118.849777261151,448.2499761771226,304.5944335128535,0.7281376170456144,0.8833229875640735,0.7195010301945081,0.2779135353495803,0.7913174117262393,0.0030839793961098387,1
96040,1273.8319760214724,455.5130177173465,277.0765398609021,0.7934395914876994,0.9466977665158576,0.7493762578355563,0.7440554408109552,0.7677347666857549,0.002887345997747347,1
82976,1961.7303984063512,458.27332741599776,255.22787129558372,0.8301018758644495,0.9050863990689524,0.6432072703454257,0.2728692467417759,0.7097862315157843,0.0031,1
96353,1241.3821003289208,476.7720494635122,263.38888792541803,0.833222995251433,0.9702568980848202,0.7254441587404542,0.787035571063815,0.734661945498886,0.0027682132702100517,1
96996,1610.449525843487,456.6719040481102,275.04932157813664,0.7973481386821234,0.9582872196347931,0.6530373910840023,0.47401885531595644,0.7698873130368239,0.002877305295751882,1
91605,2021.0335533394618,470.62148184677017,276.8987347610505,0.8086166361532394,0.9076646203860531,0.6622528807366508,0.2823175179338217,0.7257112072188294,0.0029924693618278565,1
103084,1271.3279360413453,494.2179354223782,266.4332375680189,0.8420052087397911,0.9910507328871907,0.7575798422961958,0.8018883882930732,0.7331230663549423,0.002612266064661902,1
77276,1133.8570544123095,403.45683880567236,246.14688874057737,0.7918481597387959,0.9805396436293649,0.743097837192741,0.7555950475969208,0.7776712811218035,0.0031742058372284847,1
97384,1224.180379812348,440.4682431669393,282.4837348539401,0.7661866844251337,0.9869660781744325,0.7707598245063759,0.8173009572379493,0.7997214942592835,0.002865998404603418,1
79822,1119.2563526019344,435.45041974156146,234.39011393789693,0.8425799439842054,0.9862022776214286,0.7602883886224346,0.8007147781169013,0.7321921115559354,0.0029182777799798784,1
93431,1297.2166647969568,501.572766270819,242.418869556016,0.8754318434087177,0.9705989079190215,0.716390875455043,0.700342800023707,0.6876760040579972,0.0026,1
69071,1062.8268424418873,405.4014691265433,223.6721196804551,0.8339153544477823,0.9635371179084568,0.7033040598320521,0.773482761464223,0.7317721329868718,0.0032470349421643992,1
78479,2112.196370054109,448.8706439317844,253.28924817378194,0.8130243952962414,0.8832643601471133,0.5846418522909005,0.22113293088717512,0.7046963894250796,0.003266037519990497,1
79345,1906.5044302068743,438.55756871246297,269.75099252981835,0.7877693536907642,0.8614848576629793,0.6774976066890425,0.27443895061494916,0.7247503320347509,0.0034279308303417698,1
88740,1302.7393513946015,449.1375610424322,257.99704329676933,0.8184640375670735,0.9543068683518562,0.7656819946799571,0.6575565674884951,0.7483918558839606,0.0028897215757953325,1
99695,1216.3141960083265,455.3802892274873,280.4671365451768,0.7878265301255444,0.98690877920043,0.7090112875434099,0.8474139462416624,0.78240501668596,0.0028,1
93191,1249.009941563118,470.7737522843059,261.3891582652742,0.8307342722014368,0.9471138784720142,0.6832534951866959,0.757550975259091,0.7323363249943877,0.0028,1
84200,1182.4558241836971,459.5950429294655,242.26655538546558,0.8477275644300305,0.9489744202744714,0.7156455897731198,0.758682191993673,0.7137681903937783,0.00286609702089513,1
